dt,Kabul,Luanda,Melbourne,Sydney,Dhaka,Belo Horizonte,Brasília,Fortaleza,Rio De Janeiro,Sao Paulo,Salvador,Rangoon,Montreal,Toronto,Santiago,Changchun,Chengdu,Chongqing,Dalian,Guangzhou,Harbin,Jinan,Nanjing,Peking,Shanghai,Shenyang,Taipei,Taiyuan,Tangshan,Tianjin,Wuhan,Xian,Bogotá,Cali,Kinshasa,Santo Domingo,Alexandria,Cairo,Gizeh,Addis Abeba,Paris,Berlin,Ahmadabad,Bangalore,Bombay,Calcutta,Delhi,Hyderabad,Jaipur,Kanpur,Lakhnau,Madras,Nagpur,New Delhi,Pune,Surat,Jakarta,Surabaya,Mashhad,Baghdad,Rome,Abidjan,Nagoya,Tokyo,Nairobi,Mexico,Casablanca,Ibadan,Kano,Lagos,Faisalabad,Karachi,Lahore,Lima,Manila,Moscow,Saint Petersburg,Jiddah,Riyadh,Dakar,Singapore,Mogadishu,Cape Town,Durban,Seoul,Madrid,Umm Durman,Aleppo,Dar Es Salaam,Bangkok,Ankara,Istanbul,Izmir,Kiev,London,Chicago,Los Angeles,New York,Ho Chi Minh City,Harare
1836-11-01,,,,,22.63,20.525,20.663,,21.188,19.3,23.206,24.963,-2.289,-0.664,,-6.374,4.214,,,,-8.426,,,1.763,,-2.501,,-2.114,2.2,1.763,,,,,,,18.602,17.731,17.731,,6.382,2.88,22.877,21.848,25.967,22.451,19.188,22.208,19.869,18.721,18.721,24.336,20.404,19.188,21.011,22.411,,,,16.716,6.183,,,,,11.543,12.882,,,,17.368,22.098,17.368,,,-2.459,-0.705,,,,,,,,,6.244,,12.292,,24.295,5.851,10.478,13.997,-0.218,5.328,5.1,,2.044,,
1836-12-01,,,,,19.846,21.692,21.443,,23.502,21.266,24.911,24.493,-9.386,-6.183,,-13.112,1.767,,,,-15.645,,,-2.563,,-8.351,,-6.367,-1.802,-2.563,,,,,,,16.471,14.974,14.974,,4.034,1.98,20.266,21.786,25.326,19.849,15.364,21.619,16.406,15.304,15.304,23.618,18.834,15.364,20.038,20.297,,,,11.707,5.042,,,,,11.441,9.698,,,,13.245,18.795,13.245,,,-7.143,-4.696,,,,,,,,,3.165,,8.338,,24.508,2.878,9.07,13.278,-1.563,3.849,-0.315,,-2.691,,
1837-01-01,,,,,18.341,22.308,21.942,,24.979,22.071,25.729,23.891,-14.078,-9.776,,-17.004,,,,,-19.74,,,-5.207,,-11.94,,-8.875,,-5.207,,,,,,,14.04,12.963,12.963,,2.02,0.075,19.538,22.805,24.284,18.592,14.428,22.858,15.717,14.539,14.539,24.46,19.29,14.428,20.504,20.16,,,,9.791,2.351,,,,,12.169,9.281,,,,,17.809,,,,-9.74,-8.454,,,,,,,,,2.534,,5.765,,,-0.647,5.351,10.377,-6.08,2.67,-1.399,,-6.13,,
1837-02-01,,,,,21.378,21.609,21.385,,24.519,21.234,25.462,25.627,-11.301,-7.155,,-12.67,,,,,-14.928,,,-1.773,,-8.235,,-4.729,,-1.773,,,,,,,13.493,13.502,13.502,,4.503,0.341,21.904,24.772,24.221,21.775,17.364,25.435,18.557,17.736,17.736,25.956,21.815,17.364,22.79,22.868,,,1.503,11.213,2.676,,,,,12.959,11.911,,,,,20.455,,,,-9.086,-4.463,,,,,,,,,5.585,,5.954,,,-1.443,3.114,8.479,-6.642,4.603,1.998,,-2.884,,
1837-03-01,,,,,24.547,20.773,20.376,,23.975,20.074,24.282,27.168,-5.994,-4.676,,-5.263,,,,,-6.808,,,3.295,,-2.013,,0.621,,3.295,,,,,,,14.959,15.948,15.948,,3.109,0.55,25.125,26.612,24.693,25.395,21.55,28.198,22.51,22.173,22.173,27.818,25.273,21.55,25.404,25.996,,,6.113,15.376,4.11,,,,,14.399,11.301,,,,,23.4,,,,-3.718,-6.131,,,,,,,,,4.265,,10.552,,,4.48,6.696,10.702,-0.896,2.173,0.848,,0.674,,
1837-04-01,,,,,26.514,19.222,19.833,,22.725,17.99,23.396,27.968,2.039,1.464,,4.473,,,,,3.546,,,11.078,,5.981,,7.749,,11.078,,,,,,,17.309,19.595,19.595,,6.038,5.938,28.828,26.512,25.796,28.008,27.183,30.065,27.891,27.475,27.475,29.081,29.61,27.183,27.418,28.816,,,11.203,21.138,8.267,,,,,15.541,13.151,,,,,26.596,,,,5.036,0.876,,,,,,,,,6.793,,15.902,,,10.124,11.676,14.395,9.007,4.571,3.561,,6.823,,
1837-05-01,,,,,27.448,18.27,19.729,,22.62,16.576,23.332,27.639,9.366,10.091,,12.929,,,14.346,,12.21,,,18.874,,13.271,,15.125,18.399,18.874,,,,,,,19.934,23.396,23.396,,11.407,11.199,31.421,25.773,27.234,29.179,31.934,30.861,32.322,31.415,31.415,30.823,32.303,31.934,28.122,30.499,,,17.418,27.213,11.952,,,,,16.921,17.788,,,,,29.611,,,,10.973,7.99,,,,,,,,,11.997,,20.73,,,13.578,15.248,17.582,14.285,9.592,9.921,,13.327,,
1837-06-01,,,,,27.774,15.932,17.978,,20.784,14.122,22.078,26.531,15.897,15.96,,19.073,,,19.067,,18.676,,,23.219,,18.91,,19.525,22.65,23.219,,,,,,,22.921,26.26,26.26,,17.688,16.394,30.744,24.674,27.425,28.989,32.706,29.336,32.409,31.564,31.564,31.461,30.35,32.706,26.468,29.674,,,22.089,31.644,19.555,,,,,17.335,23.145,,,,,30.863,,,,14.825,12.508,,,,,,,,,19.38,,24.89,,,17.027,18.899,21.834,15.975,15.591,15.782,,18.45,,
1837-07-01,25.314,,,,27.885,16.937,18.663,,21.406,15.113,22.131,25.859,16.774,18.346,,23.085,19.481,,23.164,,22.804,,,26.239,,23.364,,22.459,25.156,26.239,,24.505,,,,,25.059,27.493,27.493,,18.431,16.922,28.164,23.869,26.54,28.391,30.716,26.738,29.59,29.509,29.509,30.27,26.395,30.716,24.158,27.536,,,23.967,33.701,21.063,,,,,17.159,26.108,,,,32.077,30.122,32.077,,,14.739,13.606,,,,,,,,,22.333,,27.566,,27.146,19.724,20.787,24.155,16.477,17.289,21.552,,20.317,,
1837-08-01,23.735,,,,27.731,18.48,20.428,,21.084,16.271,22.087,25.747,15.857,17.328,,21.188,18.683,,23.116,,20.651,,,24.719,,22.183,,20.15,23.139,24.719,,22.41,,,,,25.533,26.935,26.935,,19.356,18.916,26.732,23.745,25.907,28.026,29.081,25.92,27.734,28.127,28.127,29.49,25.12,29.081,23.505,26.424,,,22.178,33.282,22.568,,,,,16.858,25.917,,,,30.61,28.613,30.61,,,15.127,15.276,,,,,,,,,22.043,,27.835,,26.862,20.756,22.133,24.886,18.964,16.771,21.411,,19.473,,
1837-09-01,19.962,,,,28.059,19.635,21.67,,20.244,17.06,22.095,26.25,12.175,13.414,,14.377,14.944,,18.562,,13.479,,,19.074,,15.869,,14.008,17.703,19.074,,16.647,,,,,24.906,25.553,25.553,,14.116,12.977,27.065,23.794,26.264,28.383,28.261,26.285,27.443,27.556,27.556,28.978,25.992,28.261,24.068,26.625,,,18.032,30.675,16.23,,,,,15.768,21.562,,,,28.805,27.695,28.805,,,9.117,9.556,,,,,,,,,15.999,,25.283,,26.525,17.278,19.037,21.977,13.263,13.005,17.381,,15.002,,
1837-10-01,13.14,,,,26.21,20.797,21.761,,20.865,18.591,22.737,25.906,3.963,6.039,,5.413,9.982,,,,4.094,,,11.735,,7.681,,7.224,11.229,11.735,,,,,,,20.657,20.807,20.807,,10.974,9.518,26.063,22.981,26.465,26.252,24.863,24.759,24.903,24.165,24.165,26.912,24.183,24.863,23.174,25.42,,,10.142,21.828,10.942,,,,,13.831,17.803,,,,23.817,25.789,23.817,,,1.926,3.64,,,,,,,,,11.431,,16.64,,25.429,8.765,12.422,16.022,5.131,10.413,11.723,,9.222,,
1837-11-01,7.391,,,,22.951,20.871,20.97,,21.552,19.647,23.504,25.3,-1.627,2.408,,-6.433,4.569,,,,-8.641,,,2.213,,-2.308,,-1.541,2.72,2.213,,,,,,,18.276,17.398,17.398,,5.643,4.407,23.238,22.227,26.334,22.787,19.534,22.747,20.226,19.089,19.089,24.984,20.854,19.534,21.418,22.794,,,5.425,15.586,5.756,,,,,12.955,12.85,,,,17.623,22.381,17.623,,,-1.961,2.176,,,,,,,,,5.83,,11.287,,24.592,4.909,9.893,13.739,1.674,4.995,8.73,,4.322,,
1837-12-01,3.262,,,,19.965,20.998,20.966,,22.704,20.565,24.486,24.53,-9.118,-4.793,,-12.623,1.798,,,,-15.026,,,-2.359,,-8.086,,-6.23,-1.669,-2.359,,,,,,,14.443,13.365,13.365,,4.284,0.236,20.259,21.744,25.308,19.989,15.379,21.7,16.415,15.36,15.36,23.72,18.91,15.379,20.046,20.302,,,1.547,9.934,3.599,,,,,11.976,11.551,,,,13.275,18.752,13.275,,,-11.568,-6.396,,,,,,,,,4.838,,5.23,,24.483,-1.615,4.266,9.619,-8.321,4.567,1.508,,-1.152,,
1838-01-01,,,,,15.667,21.257,20.146,,24.283,21.044,23.753,21.164,-8.509,-4.969,,-19.916,,,,,-22.763,,,,,,,,,,,,,,,22.224,11.751,10.491,10.491,,-3.303,-9.813,17.041,21.383,22.126,15.983,11.627,21.047,13.048,11.871,11.871,22.991,17.021,11.627,18.425,17.803,,,-3.938,5.607,2.073,,,,,9.896,9.338,,,,,15.032,,,,-17.072,-14.58,,,,,,,,,2.292,,1.423,,,-5.338,0.415,7.35,-14.88,-2.781,1.271,,0.03,,
1838-02-01,,,,,19.935,22.237,21.181,,25.542,21.888,25.058,24.156,-14.585,-12.828,,-14.223,,,,,-16.501,,,,,,,,,,,,,,,23.396,14.027,13.416,13.416,,1.379,-5.236,20.516,23.796,22.963,20.36,15.909,24.341,17.123,16.32,16.32,25.01,20.535,15.909,21.57,21.539,,,1.301,11.25,3.537,,,,,11.196,11.163,,,,,18.988,,,,-12.466,-13.934,,,,,,,,,4.27,,7.252,,,0.66,5.018,10.238,-6.894,-0.005,-6.524,,-6.68,,
1838-03-01,,,,,24.603,20.963,20.56,,24.169,20.265,24.464,27.238,-2.59,-1.542,,-4.297,,,,,-5.809,,,,,,,,,,,,,,,23.25,14.994,15.899,15.899,,6.199,3.306,25.113,26.281,24.572,25.429,21.471,27.982,22.504,22.136,22.136,27.505,25.195,21.471,25.262,25.94,,,4.904,14.599,6.622,,,,,14.457,13.121,,,,,23.406,,,,-5.058,-7.662,,,,,,,,,7.364,,10.089,,,4.021,6.723,11.187,-0.901,5.006,5.843,,3.005,,
1838-04-01,12.899,,,,28.653,20.153,20.787,,23.645,18.921,24.355,29.536,0.3,0.889,,6.594,10.855,,,,5.811,,,,,,,9.554,,,,,,,,24.61,17.218,19.716,19.716,,7.231,5.988,29.957,27.182,26.75,30.22,28.443,31.16,29.155,28.993,28.993,29.984,30.998,28.443,28.423,29.933,,,11.036,20.324,7.858,,,,,16.956,14.571,,,,25.142,27.53,25.142,,,4.523,0.656,,,,,,,,,8.359,,14.615,,28.735,8.471,10.029,13.585,7.196,5.612,4.989,,5.819,,
1838-05-01,,,,,27.7,17.634,19.35,,21.861,15.932,23.015,27.87,9.828,8.955,,13.253,,,,,12.679,,,,,,,,,,,,,,,25.141,19.728,23.134,23.134,,13.431,12.89,31.79,26.763,27.801,29.465,32.172,31.587,32.602,31.696,31.696,31.724,32.78,32.172,28.724,30.944,,,17.497,26.792,14.499,,,,,16.382,17.631,,,,,29.891,,,,12.291,6.812,,,,,,,,,13.071,,20.22,,,13.166,15.282,18.027,14.685,11.124,8.46,,12.951,,
1838-06-01,23.756,,,,28.641,17.674,19.254,,22.748,15.879,23.242,27.179,17.847,17.732,,20.295,17.572,,,,20.062,,,,,,,20.304,,,,,,,,26.313,23.13,26.47,26.47,,16.127,16.646,31.245,25.085,27.888,29.884,33.298,29.794,32.961,32.215,32.215,31.817,30.922,33.298,26.936,30.171,,,21.555,31.319,18.867,,,,,17.574,22.317,,,,33.104,31.288,33.104,,,14.124,11.584,,,,,,,,,17.984,,24.733,,27.906,16.986,19.109,22.138,16.864,14.544,18.286,,20.913,,
1838-07-01,26.067,,,,28.397,18.097,19.722,,22.613,16.276,23.167,26.593,19.608,20.946,,24.21,20.046,,,,24.086,,,,,,,22.989,,,,,,,,27.674,25.234,27.735,27.735,,18.283,17.863,29.074,24.942,27.513,28.886,31.591,27.779,30.456,30.293,30.293,31.456,27.272,31.591,25.14,28.464,,,24.334,34.156,20.994,,,,,16.868,26.331,,,,32.937,30.977,32.937,,,17.029,15.933,,,,,,,,,22.037,,27.728,,27.948,19.925,21.056,24.232,18.35,16.511,23.706,,23.811,,
1838-08-01,24.211,,,,28.107,18.031,20.297,,20.482,15.812,22.033,26.109,16.879,18.338,,22.381,19.044,,,,22.09,,,,,,,20.448,,,,,,,,27.171,25.39,26.921,26.921,,17.256,15.614,27.084,24.118,26.266,28.396,29.411,26.169,28.077,28.458,28.458,29.668,25.418,29.411,23.839,26.765,,,22.879,33.642,20.025,,,,,16.338,26.406,,,,30.948,29.01,30.948,,,14.892,14.065,,,,,,,,,21.759,,27.626,,27.246,19.804,20.623,23.72,16.689,15.8,23.374,,21.735,,
1838-09-01,19.399,,,,27.854,20.143,22.043,,20.817,17.572,22.435,26.255,12.687,13.567,,15.331,15.014,,,,14.607,,,,,,,14.353,,,,,,,,26.561,24.551,25.258,25.258,,14.965,15.639,27.252,24.2,26.531,28.165,28.235,26.63,27.531,27.528,27.528,29.474,26.157,28.235,24.346,26.836,,,17.266,29.927,17.035,,,,,15.211,22.007,,,,28.579,27.838,28.579,,,12.067,12.636,,,,,,,,,16.38,,24.767,,26.587,17.294,19.594,22.228,15.398,13.31,18.12,,16.805,,
1838-10-01,14.705,,,,26.431,21.325,22.451,,21.316,19.113,23.466,26.441,4.287,4.783,,6.516,10.553,,,,5.35,,,,,,,7.667,,,,,,,,26.224,21.266,21.449,21.449,,10.683,8.134,26.707,23.359,27.038,26.402,25.542,25.113,25.55,24.678,24.678,27.23,24.594,25.542,23.687,26.006,,,11.891,22.86,11.174,,,,,14.364,17.517,,,,24.891,26.668,24.891,,,2.298,3.719,,,,,,,,,11.035,,17.029,,26.167,8.758,12.218,16.26,4.888,9.695,9.15,,8.554,,
1838-11-01,8.494,,,,23.257,21.163,21.327,,21.813,19.937,23.877,25.608,-3.754,-3.072,,-5.058,5.043,,,,-6.964,,,,,,,-1.112,,,,,,,,25.439,19.685,18.645,18.645,,6.472,2.1,23.483,22.259,26.511,23.063,19.905,22.691,20.525,19.388,19.388,24.765,20.965,19.905,21.541,22.992,,,6.966,17.05,8.313,,,,,12.8,14.199,,,,18.318,22.764,18.318,,,-2.937,-0.655,,,,,,,,,7.467,,12.888,,24.974,6.734,11.626,15.528,0.796,4.532,1.665,,1.849,,
1838-12-01,,,,,18.935,22.449,21.815,,24.442,22.035,25.19,23.962,-11.598,-8.988,,-13.373,,,,,-15.892,,,,,,,,,,,,,,,24.653,14.668,13.39,13.39,,2.778,0.6,20.082,22.065,25.313,18.917,14.973,21.723,16.086,14.814,14.814,23.989,18.601,14.973,20.039,20.162,,,1.672,10.355,3.015,,,,,11.722,9.33,,,,,18.594,,,,-5.466,-2.607,,,,,,,,,2.718,,6.025,,,-0.239,5.621,10.391,-3.917,3.292,-2.604,,-4.002,,
1839-01-01,,,,,18.452,22.124,21.769,,24.79,21.886,25.559,23.955,-12.171,-7.287,,-17.456,,,-5.587,,-20.164,,,-5.424,,-12.348,,-8.978,-4.389,-5.424,,,,,,23.953,13.263,12.269,12.269,,1.951,-0.784,19.633,23.113,24.444,18.731,14.31,23.238,15.745,14.573,14.573,24.991,19.523,14.31,20.717,20.302,,,1.244,9.992,1.528,,,,,12.31,7.955,,,,,17.803,,,,-7.226,-6.234,,,,,,,,-4.57,1.908,,5.056,,,-1.93,3.829,8.913,-5.966,2.554,2.181,,-3.523,,
1839-02-01,,,,,21.929,22.616,22.254,,25.59,22.245,26.298,26.174,-9.093,-5.182,,-13.696,,,-3.938,,-16.092,,,-2.206,,-8.931,,-4.846,-1.126,-2.206,,,,,,24.985,14.468,14.342,14.342,,3.862,1.072,22.245,24.251,24.288,22.295,17.881,25.426,19.026,18.234,18.234,25.784,22.098,17.881,22.843,23.123,,,4.147,13.162,2.879,,,,,13.196,10.642,,,,,20.978,,,,-9.494,-8.461,,,,,,,,-2.52,4.299,,8.009,,,0.563,4.891,9.735,-5.628,3.86,2.925,,-1.301,,
1839-03-01,,,,,23.791,21.053,20.218,,24.465,20.369,24.017,26.391,-4.394,-3.48,,-6.132,,,-0.294,,-7.677,,,2.614,,-2.876,,-0.032,2.946,2.614,,,,,,22.71,12.949,14.083,14.083,,5.365,0.585,24.428,26.354,24.125,24.662,20.637,27.772,21.716,21.358,21.358,27.531,24.665,20.637,24.869,25.352,,,3.993,12.845,4.982,,,,,13.49,12.45,,,,,22.606,,,,-8.497,-9.524,,,,,,,,0.678,6.905,,7.577,,,0.884,3.239,8.321,-5.728,3.904,3.089,,2.71,,
1839-04-01,,,,,27.892,20.484,21.281,,23.898,19.246,24.889,29.307,5.165,6.503,,5.208,,,8.328,,4.22,,,12.064,,6.866,,8.917,11.882,12.064,,,,,,25.038,16.862,19.632,19.632,,7.271,4.707,30.148,27.181,26.911,29.341,28.64,30.863,29.296,28.847,28.847,29.601,30.726,28.64,28.46,30.037,26.482,26.342,11.879,20.581,7.966,,,,,17.917,15.282,,,,,28.107,,,,0.98,-2.228,,,,26.109,,,,8.828,9.059,,13.942,,28.826,6.959,8.29,12.479,4.021,5.683,11.092,,9.949,27.731,
1839-05-01,,,,,28.111,18.751,20.196,,23.108,17.058,23.796,28.288,10.369,10.945,,13.791,,,14.541,,13.317,,,18.756,,13.736,,14.75,18.15,18.756,,,,,,25.698,19.501,23.067,23.067,,12.504,13.472,32.056,26.536,27.908,29.863,32.498,31.712,32.932,32.047,32.047,31.795,33.05,32.498,28.838,31.168,26.115,25.939,16.565,26.24,13.366,,,,,17.569,17.864,,,,,30.116,,,,14.705,11.656,,,,26.32,,,,14.278,12.739,,19.584,,28.224,12.874,15.156,17.641,16.006,10.506,11.869,,14.723,27.64,
1839-06-01,,,,,28.047,17.315,18.995,,22.341,15.517,23.007,26.836,14.173,14.228,,19.85,,,19.675,,19.532,,,23.871,,19.554,,20.143,23.257,23.871,,,,,,27.136,23.642,26.779,26.779,,18.015,18.083,31.036,24.923,27.705,29.25,32.956,29.52,32.687,31.814,31.814,31.587,30.582,32.956,26.724,29.95,26.053,25.922,21.409,31.366,20.588,,,,,17.922,22.352,,,,,31.128,,,,15.65,12.915,,,,26.576,,,,19.294,18.499,,25.169,,27.695,17.993,20.478,23.337,18.998,15.0,15.446,,17.493,27.58,
1839-07-01,,,,,28.549,17.084,19.055,,21.435,15.252,22.583,26.429,19.124,18.989,,22.725,,,22.824,,22.497,,,25.833,,23.025,,22.214,24.881,25.833,,,,,,27.764,25.888,28.161,28.161,,18.723,19.327,28.699,23.809,26.887,29.029,31.382,26.927,30.214,30.142,30.142,30.274,26.832,31.382,24.471,27.999,26.18,26.145,24.84,34.625,22.448,,,,,17.431,25.659,,,,,30.737,,,,20.252,18.138,,,,26.522,,,,23.062,21.562,,28.697,,27.708,21.369,22.698,25.534,20.746,16.452,21.775,,21.913,27.861,
1839-08-01,,,,,28.377,18.645,20.85,,21.125,16.428,22.572,26.164,17.335,17.656,,21.658,,,23.378,,21.225,,,24.891,,22.515,,20.319,23.337,24.891,,,,,,27.998,26.784,28.075,28.075,,16.956,16.703,27.104,23.283,26.014,28.637,29.575,25.652,28.215,28.614,28.614,28.83,25.292,29.575,23.53,26.678,25.822,26.129,23.487,35.001,20.668,,,,,17.082,26.976,,,,,29.162,,,,18.812,15.822,,,,25.828,,,,23.785,21.618,,29.834,,27.259,22.795,23.733,25.859,21.703,15.326,22.343,,19.658,27.539,
1839-09-01,,,,,27.3,19.154,21.344,,19.689,16.573,21.807,25.801,12.413,12.086,,15.12,,,19.075,,14.339,,,19.725,,16.407,,14.608,18.272,19.725,,,,,,26.555,24.611,25.161,25.161,,14.743,15.548,26.716,23.424,25.921,27.561,27.809,25.662,27.037,26.994,26.994,28.291,25.397,27.809,23.652,26.233,25.132,25.855,16.806,29.199,17.663,,,,,16.008,21.42,,,,,27.415,,,,12.296,11.121,,,,25.524,,,,19.154,15.749,,24.448,,26.305,17.119,19.555,22.484,15.609,13.326,15.758,,16.481,26.411,
1839-10-01,,,,,26.46,19.887,21.41,,19.688,17.662,22.522,26.471,6.411,9.093,,4.196,,,10.857,,2.814,,,10.686,,6.686,,6.368,10.394,10.686,,,,,,25.868,22.468,22.295,22.295,,10.725,9.64,26.728,23.806,27.191,26.471,25.324,25.568,25.476,24.616,24.616,27.909,24.81,25.324,23.912,26.104,25.407,26.643,11.448,23.096,14.078,,,,,14.393,16.778,,,,,26.489,,,,4.022,5.382,,,,25.704,,,,11.459,10.499,,18.248,,26.107,10.74,14.626,18.567,6.573,9.444,15.134,,11.094,26.168,
1839-11-01,,,,,21.864,20.324,20.46,,20.987,19.099,23.003,24.59,-2.044,-1.524,,-6.28,,,3.125,,-8.397,,,2.22,,-2.306,,-1.621,2.664,2.22,,,,,,24.875,18.905,17.821,17.821,,7.403,5.221,22.643,21.911,25.841,21.646,18.722,22.054,19.517,18.207,18.207,24.328,20.059,18.722,20.869,22.194,24.815,25.895,5.291,15.613,9.791,,,,,11.699,12.394,,,,,21.91,,,,-3.459,-1.755,,,,24.922,,,,3.906,6.386,,11.935,,24.123,5.931,11.213,15.245,1.247,6.868,4.031,,2.03,25.054,
1839-12-01,,,,,17.942,21.286,20.466,,23.368,20.879,23.797,23.081,-6.977,-4.609,,-16.49,,,-4.646,,-19.202,,,-5.499,,-11.43,,-9.17,-4.591,-5.499,,,,,,22.329,14.879,13.5,13.5,,4.804,-0.017,19.186,22.337,24.78,17.998,13.722,21.732,15.003,13.759,13.759,24.493,18.054,13.722,19.632,19.44,24.493,24.989,-1.014,8.846,6.317,,,,,9.871,10.46,,,,,17.39,,,,-16.109,-11.3,,,,24.631,,,,-3.706,4.67,,5.244,,23.103,-0.678,5.474,11.242,-10.085,3.747,1.206,,-1.186,24.224,
1840-01-01,1.987,,,,19.227,22.601,22.231,,25.275,22.364,26.017,24.273,-15.053,-10.294,,-16.404,0.297,6.225,-4.971,13.344,-19.025,-2.025,,-5.04,,-11.529,,-8.815,-4.149,-5.04,,-2.599,,,,24.723,13.788,12.726,12.726,,2.95,-1.193,19.844,22.481,24.378,19.509,14.906,23.055,16.152,15.124,15.124,24.522,19.735,14.906,20.635,20.43,26.141,26.66,-0.309,8.874,3.029,,,,,13.042,10.173,,,,12.583,18.071,12.583,,,-10.197,-7.725,,,,25.361,,,,-3.682,3.084,,4.353,,24.985,-2.415,3.742,9.317,-6.248,3.484,-2.688,,-6.987,25.474,
1840-02-01,2.769,,,,22.154,23.098,22.015,,26.416,22.75,25.885,25.992,-7.339,-3.903,,-13.17,2.03,7.108,-4.098,13.288,-15.375,-0.203,,-2.525,,-8.847,,-5.53,-1.718,-2.525,,-0.202,,,,23.823,13.669,13.43,13.43,,3.018,0.423,21.351,23.914,23.533,22.598,17.108,25.052,18.173,17.704,17.704,25.453,21.649,17.108,22.19,22.335,25.418,25.553,0.129,10.372,3.231,,,,,13.176,10.739,,,,14.302,19.723,14.302,,,-12.261,-9.141,,,,25.144,,,,-2.838,3.627,,6.029,,26.743,-0.945,3.598,9.244,-7.428,3.208,3.179,,0.658,25.326,
1840-03-01,6.862,,,,26.034,20.894,20.512,,24.089,20.195,24.421,28.284,-4.094,-1.386,,-5.802,5.678,10.933,0.335,15.753,-7.498,4.82,,3.141,,-2.29,,0.616,3.583,3.141,,4.598,,,,23.847,13.896,15.11,15.11,,3.501,0.609,25.268,26.171,24.608,26.909,22.017,28.103,22.848,22.819,22.819,27.374,25.624,22.017,25.336,26.094,25.453,25.218,4.825,13.976,2.872,,,,,15.036,11.842,,,,18.654,23.447,18.654,,,-5.884,-6.441,,,,25.501,,,,1.604,3.91,,8.588,,28.068,1.794,3.895,8.708,-3.06,3.336,4.997,,3.758,26.066,
1840-04-01,14.046,,,,27.975,20.575,21.224,,24.06,19.343,24.797,28.977,4.973,6.106,,6.884,10.925,16.463,9.431,20.662,6.111,13.394,,13.256,,8.118,,9.859,12.814,13.256,,11.946,,,,25.339,16.434,19.233,19.233,,10.606,8.859,30.211,27.444,27.038,29.508,28.733,31.235,29.376,29.002,29.002,30.114,30.975,28.733,28.654,30.159,,,11.732,19.68,9.572,,,,,17.283,13.751,,,,25.902,27.953,25.902,,,2.018,0.295,,,,26.08,,,,9.527,8.131,,13.15,,28.14,6.235,7.74,12.395,4.416,9.656,8.755,,10.104,27.24,
1840-05-01,19.834,,,,27.832,19.66,21.041,,24.048,17.969,24.625,28.346,12.405,12.847,,15.214,14.386,20.197,15.754,24.96,14.821,19.863,,20.045,,14.999,,15.967,19.337,20.045,,17.439,,,,26.416,21.035,24.523,24.523,,13.731,12.094,32.574,27.162,28.482,29.543,32.973,32.142,33.389,32.309,32.309,32.319,33.342,32.973,29.365,31.668,,,17.162,26.988,14.275,,,,,17.325,18.293,,,,31.327,30.766,31.327,,,10.368,5.915,,,,26.922,,,,15.378,13.372,,20.492,,28.485,13.274,15.436,18.661,12.077,11.878,13.317,,14.932,28.19,
1840-06-01,24.514,,,,27.636,17.882,19.609,,22.886,16.082,23.632,26.735,16.439,16.484,,20.956,17.61,23.867,20.34,27.42,20.815,24.418,,24.445,,20.371,,20.585,23.741,24.445,,22.339,,,,26.932,23.455,26.812,26.812,,16.992,16.329,31.547,25.519,28.269,28.808,33.383,29.979,33.124,32.034,32.034,32.189,30.872,33.383,27.25,30.446,,,22.59,31.797,19.814,,,,,17.777,24.345,,,,33.504,31.766,33.504,,,15.734,12.903,,,,27.143,,,,20.008,20.362,,24.931,,27.757,16.901,18.813,22.072,16.951,14.715,18.284,,19.101,28.011,
1840-07-01,26.693,,,,28.934,17.851,19.658,,22.281,16.025,23.145,26.676,19.819,19.401,,24.592,20.339,27.583,24.27,28.856,24.441,27.082,,27.116,,24.645,,23.129,25.914,27.116,,25.255,,,,27.68,27.024,29.19,29.19,,16.939,17.171,28.998,24.016,27.157,29.421,31.757,27.104,30.548,30.503,30.503,30.375,27.102,31.757,24.726,28.284,,,25.97,36.36,21.126,,,,,17.643,25.862,,,,33.21,31.092,33.21,,,17.709,14.966,,,,27.279,,,,24.417,21.543,,30.631,,27.931,23.131,24.128,26.318,21.088,15.157,21.559,,21.937,28.28,
1840-08-01,24.175,,,,27.646,18.059,20.133,,20.602,15.846,21.823,26.006,18.434,18.05,,21.695,18.653,26.311,23.439,27.726,21.205,24.767,,24.991,,22.578,,20.302,23.321,24.991,,22.471,,,,26.523,26.058,27.369,27.369,,18.688,16.944,26.728,24.087,26.009,27.921,29.071,26.117,27.695,28.08,28.08,29.822,25.148,29.071,23.62,26.453,,,22.861,33.754,21.846,,,,,16.498,25.249,,,,30.737,28.614,30.737,,,15.087,14.499,,,,25.985,,,,23.681,21.993,,28.215,,27.315,20.645,21.855,24.99,17.094,16.947,21.585,,21.611,27.313,
1840-09-01,19.468,,,,27.491,20.443,22.2,,21.184,17.876,22.558,26.263,12.12,12.32,,14.726,15.193,22.019,18.794,26.088,13.898,19.741,,19.401,,16.105,,14.356,18.016,19.401,,16.937,,,,26.444,24.776,25.349,25.349,,14.234,14.222,26.706,23.231,25.845,27.702,27.882,25.579,27.065,27.053,27.053,28.18,25.377,27.882,23.571,26.199,,,17.227,29.657,17.903,,,,,15.722,21.839,,,,28.447,27.499,28.447,,,10.841,11.036,,,,25.598,,,,19.004,16.147,,24.551,,26.978,17.07,19.584,22.661,15.011,12.119,16.285,,15.311,26.791,
